uniform	notUniform	lowCap	lowCap2
0.07724599999997395	0.07932300000001646	0.06006599999997775	0.05399500000001467
0.07743600000000583	0.07743800000000078	0.06212199999998802	0.05841399999999908
0.08113800000000992	0.07817199999999502	0.05992699999998763	0.05557799999999702
0.07930300000001012	0.0800909999999817	0.06083899999998721	0.05580199999999991
0.08612899999999968	0.08149299999999471	0.06151199999999335	0.0574630000000127
0.08073100000001432	0.08250800000001846	0.062144999999986794	0.05754399999997872
0.07788300000001414	0.08006800000001135	0.06371099999998364	0.05994699999999398
0.08092400000001021	0.0786679999999933	0.06173499999999876	0.05795999999998003
0.08187499999999659	0.08238299999999299	0.0643880000000081	0.058801000000016757
0.08291499999998564	0.08489400000001979	0.06401900000000182	0.062468999999993
0.08641299999999319	0.0882959999999855	0.06968400000002362	0.06447700000001078
0.08331199999997807	0.0912140000000079	0.07733899999999494	0.06107600000001412
0.09183500000000322	0.09207299999999918	0.06955800000000067	0.06522400000000061
0.0907839999999851	0.11471199999999726	0.07149899999998865	0.08105399999999463
0.09645399999999427	0.09806900000000951	0.06917500000000132	0.06743500000001745
0.09660800000000336	0.09317399999997633	0.08293099999997366	0.07014300000000162
0.09212999999999738	0.10028399999998783	0.08514999999999873	0.0737009999999998
0.09977500000002237	0.10287400000001412	0.0724830000000054	0.0671609999999987
0.10062700000000291	0.09690299999999752	0.07139699999999038	0.06828300000000809
0.10101699999998459	0.09891100000001529	0.0756629999999916	0.0694210000000055
0.09535099999999375	0.13186600000000226	0.11173100000002023	0.0685619999999858
0.10284899999999197	0.10295899999999847	0.07316900000000714	0.06662699999998267
0.1006840000000011	0.09822099999999523	0.081247999999988	0.0711689999999976
0.10144500000001244	0.10117099999999368	0.07629800000000841	0.09401599999998211
0.09856899999999769	0.10149899999998979	0.07707600000000525	0.06944099999998343
0.09955499999998096	0.10584600000001387	0.07746399999999198	0.06832699999998226
0.09742700000001037	0.10882100000000605	0.08467600000000175	0.0745759999999791
0.10398999999998182	0.09533199999998487	0.07906499999998573	0.07066999999997847
0.09946499999998082	0.11110999999999649	0.078550000000007	0.07292699999999286
0.10689899999999852	0.10564700000000471	0.07285799999999654	0.07236100000000079
0.10373000000001298	0.10618600000000811	0.07521900000000414	0.07346300000000383
0.10643000000001734	0.09847200000001521	0.07676100000000474	0.13309299999997393
0.10612400000002253	0.10507499999999936	0.07988499999999021	0.07155899999997928
0.10681099999999333	0.1078640000000064	0.0828019999999583	0.06952700000005052
0.10008699999997361	0.10457399999995687	0.08406000000002223	0.07783699999998817
0.10874300000000403	0.09988500000002887	0.07865900000001602	0.070966999999996
0.10696300000000747	0.10369599999995671	0.07709699999998065	0.07326499999999214
0.10538999999999987	0.10659799999996267	0.09161999999997761	0.07311799999996538
0.10341000000005351	0.10793200000000525	0.08178699999996297	0.07192699999995966
0.10346200000003591	0.11958000000004176	0.08298300000001291	0.07965599999999995
0.11094200000002274	0.11285100000003467	0.08137499999997999	0.07257300000003397
0.10484900000000152	0.10892899999998917	0.09100899999998546	0.07470699999998942
0.10680899999999838	0.10553999999996222	0.1134930000000054	0.10809299999999666
0.1741800000000353	0.10599099999996042	0.07746600000001536	0.07937299999997549
0.11196200000000545	0.11312899999995807	0.07944300000002613	0.07587399999999889
0.12870400000002746	0.110904000000005	0.08366799999998875	0.08791500000000951
0.10774900000001253	0.10759300000000849	0.08509800000001633	0.08177999999998065
0.10878900000000158	0.11321400000002768	0.0876880000000142	0.08453199999996741
0.1073170000000232	0.1076940000000377	0.08048600000000761	0.07601800000003323
0.11212100000000191	0.1455930000000194	0.08297200000004068	0.07368299999995997
0.11423999999999523	0.10855800000001636	0.08436299999999619	0.0786499999999819
0.11422499999997626	0.11054200000000947	0.08467600000000175	0.07570900000001757
0.10656899999997904	0.15837499999997817	0.0877559999999562	0.08348100000000613
0.11697099999997818	0.11504100000001927	0.08215400000000272	0.07904700000000275
0.11707400000000234	0.1215389999999843	0.08868699999999308	0.08752299999997604
0.10919999999998709	0.11320100000000366	0.08421600000002627	0.07924000000002707
0.11827399999998534	0.11998199999999315	0.08700699999997141	0.08126699999996845
0.11857100000003129	0.11384700000002113	0.08660399999996571	0.08353699999997843
0.11770599999999831	0.11464499999999589	0.0832770000000096	0.07556399999998575
0.11359000000004471	0.11859800000001997	0.08381100000002562	0.0787040000000161
0.11151799999998957	0.13275199999998222	0.08295600000002423	0.08132399999999507
0.1195549999999912	0.1195189999999684	0.09131800000000112	0.07939800000002606
0.1175609999999665	0.118616999999972	0.08390099999996892	0.07772399999998925
0.12365099999999529	0.11383700000004637	0.08489300000002231	0.08127000000001772
0.1239519999999743	0.1077760000000012	0.07945100000000593	0.07389299999999821
0.104520999999977	0.10530999999997448	0.0795219999999972	0.07493500000003905
0.10461399999996956	0.10627700000003415	0.07944499999996424	0.07563399999997955
0.1422460000000001	0.10664600000001201	0.08128300000004174	0.07572700000002897
0.15946900000000142	0.10778800000002775	0.09672800000004145	0.07671700000003057
0.10803400000003194	0.1057760000000485	0.11311200000000099	0.14665500000000975
0.2265130000000113	0.1399109999999837	0.10344199999997272	0.08038899999996829
0.12331299999999601	0.12482299999999213	0.08994400000000269	0.08663300000000618
0.12639899999999216	0.12733400000001893	0.09238099999998894	0.08547999999996136
0.12586500000003298	0.12922499999996262	0.09123999999997068	0.08607999999998128
0.13010100000002467	0.1578649999999584	0.09370899999998983	0.0877559999999562
0.12910199999998895	0.12964800000003152	0.09192200000001094	0.08277299999997467
0.12410099999999602	0.12457000000000562	0.09693099999998367	0.08743499999997084
0.12528600000001688	0.12780300000002853	0.11039600000003702	0.09098499999998921
0.1258680000000254	0.12016300000004776	0.094366999999977	0.09032000000001972
0.13192699999996194	0.1301599999999894	0.1003570000000309	0.08985899999998992
0.12912099999999782	0.12403399999999465	0.09200199999997949	0.09603499999997211
0.12778599999995777	0.13807500000001482	0.09592400000002499	0.08627200000000812
0.12424900000002026	0.12382900000000063	0.10494099999999662	0.11043800000004467
0.12918300000001182	0.1515579999999659	0.08402300000000196	0.08053699999999253
0.11254199999996217	0.1130239999999958	0.08637899999996534	0.08105199999999968
0.11484300000000758	0.11593699999997398	0.0858339999999771	0.08055000000001655
0.11850199999997812	0.1146349999999643	0.09080699999998387	0.08148999999997386
0.12287699999995993	0.11919299999999566	0.08751000000000886	0.08026999999998452
0.11637999999999238	0.1161459999999579	0.09496300000000701	0.100229000000013
0.1224189999999794	0.11831799999998793	0.08977099999998472	0.0803229999999644
0.11716000000001259	0.11652500000002419	0.09011300000003075	0.0827160000000049
0.11908300000004601	0.11754799999999932	0.08811900000000605	0.07987300000002051
0.11977600000000166	0.11901299999999537	0.08894600000002129	0.08267100000000482
0.11968200000001161	0.11966100000000779	0.08977500000003147	0.0805260000000203
0.12425600000000259	0.12438500000001795	0.09415799999999308	0.08205499999996846
0.1192710000000261	0.11582300000003443	0.08767900000003692	0.08767500000004702
0.11842200000000958	0.11774200000002111	0.0908759999999802	0.08223400000002812
0.11923899999999321	0.12090299999999843	0.09241100000002689	0.08627500000000055
0.12243499999999585	0.11897300000003952	0.08899799999994684	0.08411100000000715
0.12096900000000232	0.12052899999997635	0.08863900000000058	0.08255700000000843
0.12286100000000033	0.11914900000004991	0.09138400000000502	0.08308499999998276
0.13247400000000198	0.12745100000000775	0.09615300000001525	0.08547499999997399
0.12683299999997644	0.12274100000001908	0.09057599999999866	0.08436399999999367
0.12429500000001781	0.12264300000003914	0.09054700000001503	0.08539700000000039
0.12199499999996988	0.12438800000001038	0.09897499999999582	0.08456999999998516
0.12197500000002037	0.12456600000001572	0.09165899999999283	0.08576999999996815
0.12641000000002123	0.12330300000002126	0.09225399999996853	0.08583800000002384
0.12144000000000688	0.12151399999999057	0.09002800000001798	0.08584799999999859
0.12459799999999177	0.13522299999999632	0.09486100000003717	0.08558900000002723
0.12472000000002481	0.12584400000002915	0.09356199999996306	0.08878900000001977
0.1243310000000406	0.12280899999996109	0.09095200000001569	0.08535899999998264
0.12355199999996103	0.12375800000000936	0.09297200000003158	0.0861910000000421
0.12645599999996193	0.1246969999999692	0.09343300000000454	0.08754999999996471
0.126103999999998	0.12900500000000648	0.09252499999996644	0.08682199999998375
0.1284729999999854	0.12894099999999753	0.09238700000003064	0.08612499999998136
0.12539399999997158	0.12530200000003333	0.09651500000001079	0.08874099999997043
0.12369899999998779	0.12964800000003152	0.09588400000001229	0.09053299999999354
0.12475499999999329	0.12656499999997095	0.09662500000001728	0.08899500000001126
0.1264810000000125	0.129683	0.09737899999998945	0.09063099999997348
0.12748799999997118	0.12617699999998422	0.13603900000003932	0.10990499999996928
0.15744300000000067	0.1538810000000126	0.11307199999998829	0.09985699999998587
0.1465189999999552	0.14556599999997388	0.10397499999999127	0.10406399999999394
0.14376900000002024	0.15196700000001329	0.16810100000003558	0.10769900000002508
0.16620399999999336	0.1473190000000386	0.1184470000000033	0.1068960000000061
0.15623299999998608	0.15425199999992856	0.17254300000001876	0.12860200000000077
0.1365650000000187	0.1300979999999754	0.0978659999999536	0.09508400000004258
0.19463600000005954	0.15575699999999415	0.10531600000001617	0.11842599999999948
0.16575999999997748	0.1685019999999895	0.12488399999995181	0.1008160000000089
0.15483599999993203	0.16330999999991036	0.15563299999996616	0.12725799999998344
0.15788199999997232	0.15423700000008012	0.11113300000010895	0.10099300000001676
0.1460100000000466	0.14879800000005616	0.11317599999995309	0.09998399999994945
0.15531299999997827	0.16406099999994694	0.11307699999997567	0.0999699999999848
0.1553750000000491	0.14359300000000985	0.11390000000005784	0.12087099999996553
0.1706899999999223	0.141303999999991	0.15106300000002193	0.13401600000008784
0.2402949999999464	0.18087400000001708	0.12161800000001222	0.11864000000002761
0.16451699999993252	0.15423600000008264	0.11765299999990475	0.13976800000000367
0.2393489999999474	0.23750399999994443	0.1414670000000342	0.10390700000004927
0.15867899999989277	0.16158699999994042	0.11197400000003199	0.13184000000001106
0.15496299999995244	0.1806970000000092	0.1332830000000058	0.1067000000000462
0.15212299999996048	0.2093480000000909	0.20939300000009098	0.12211200000001554
0.23948199999995268	0.15996199999995042	0.1457029999999122	0.1882269999999835
0.2275210000000243	0.1978910000000269	0.19086099999992712	0.13187500000003638
0.23352699999998094	0.23883200000000215	0.15999699999997574	0.1260740000000169
0.18933300000003328	0.17977299999995466	0.17322899999999208	0.14687900000001264
0.20555499999989024	0.2012650000000349	0.1586579999999458	0.11840299999994386
0.1679430000000366	0.16356199999995624	0.13207900000008976	0.16559800000004543
0.23482000000001335	0.1690640000000485	0.15986400000008416	0.13645600000006652
0.17720100000008188	0.1714080000000422	0.11618300000009185	0.1350360000000137
0.18195000000002892	0.21957399999996596	0.14255900000000565	0.15790100000003804
0.17225100000007387	0.20016500000008364	0.13774799999998777	0.14927899999997862
0.1682939999999462	0.17815600000005816	0.12463000000002467	0.132349999999974
0.17078800000001593	0.1511480000000347	0.12640599999997448	0.09701099999995222
0.16298200000005636	0.15675500000008924	0.21687999999994645	0.13062600000000657
0.18212499999992815	0.17971000000000004	0.12762099999997645	0.11598800000001575
0.18063499999993837	0.230993999999896	0.14397199999996246	0.11797500000000127
0.1633839999999509	0.15844400000003134	0.12107300000002397	0.19486499999993612
0.18151100000000042	0.2272689999999784	0.15206299999999828	0.11467300000003888
0.18619300000000294	0.17039199999999255	0.16527400000006764	0.117841999999996
0.15172200000006342	0.1447570000000269	0.11092300000007072	0.10018700000000536
0.14434600000004139	0.14524900000003527	0.10917000000006283	0.10198100000002341
0.14836700000000747	0.15137000000004264	0.10957900000005338	0.10026300000004085
0.14721299999996518	0.1457750000000715	0.11027200000000903	0.10106200000006993
0.14424499999995533	0.1612360000000308	0.111199000000056	0.09914600000001883
0.16297700000006898	0.15947299999993447	0.10997199999997065	0.10231199999998353
0.14822000000003754	0.14662399999997433	0.11078599999996186	0.10194699999999557
0.1509640000000445	0.22350999999991927	0.1317860000000337	0.11789199999998345
0.1698189999999613	0.17891600000007202	0.13140999999995984	0.12237099999993006
0.16768400000000838	0.1691449999999577	0.12735299999997096	0.115626999999904
0.1755480000000489	0.1682819999999765	0.13201200000003155	0.11073899999996684
0.16521000000000186	0.16444799999999304	0.12734999999997854	0.11762099999998554
0.17064700000003086	0.1683820000000651	0.13582800000006046	0.1152470000000676
0.17393800000002102	0.17403200000001107	0.13612499999999272	0.13029899999992267
0.16961800000001404	0.17996900000002825	0.12580000000002656	0.11771199999998316
0.22316999999998188	0.20174599999995735	0.14375600000005306	0.11364100000002963
0.15950099999997747	0.16050600000005488	0.12121300000001156	0.1089680000000044
0.16514300000005733	0.16183999999998377	0.12001599999996415	0.1114469999999983
0.1708089999999629	0.18357800000001134	0.12246299999992516	0.10866600000008475
0.15847199999996064	0.16632300000003397	0.12425900000005186	0.10830200000009427
0.16414399999996476	0.15832699999998567	0.12007900000003247	0.11625600000002123
0.17734500000005937	0.15882399999998142	0.11933399999998073	0.10708799999997609
0.1554919999999811	0.1569049999999379	0.11713499999996202	0.10705699999994067
0.16800000000000637	0.1620669999999791	0.1332230000000436	0.12562200000002122
0.1663899999999785	0.16297999999994772	0.12123899999994592	0.11228899999991881
